"","pred_a1","pred_a0","pred_mu","pred_sigma","pred_mu_sigma","variance","mean_peak","mu_1","mu_2","mu_3","mu_4","mu_5","mu_6","mu_7","mu_8","CellID","animal"
"322","0","0","21.5","6.3","9.3","9.46255779374689","26.2","26.7","23.1","38.8","16.2",NA,NA,NA,NA,"322","F9."
"323","0","0","3.5","2.6","1.5","1.85539753152795","2.725","2.8","4.3","3.7","0.1",NA,NA,NA,NA,"323","F9."
"324","0.1","0","26.2","1.2","9.2","10.8281654340274","25.625","12.7","33.8","20.7","35.3",NA,NA,NA,NA,"324","F9."
"325","0","0","1.9","1","2.1","1.73084757657436","2.275","4.8","1.2","1.1","2",NA,NA,NA,NA,"325","F9."
"326","0.2","0","28.1","4.3","10.7","10.5658254134103","33.25","37","37.6","40.8","17.6",NA,NA,NA,NA,"326","F9."
"327","0","0","29.3","1","10","22.1317833292605","33.325","5.9","30.6","59.7","37.1",NA,NA,NA,NA,"327","F9."
"328","0.1","0","28.2","8.2","10.3","11.2352125035533","36.35","36.4","43.1","45.4","20.5",NA,NA,NA,NA,"328","F9."
"329","0.1","0","2.2","2.2","1.7","1.78232058470598","1.95","0.4","4.4","2.1","0.9",NA,NA,NA,NA,"329","F9."
"33","0","0","0.7","1.2","0.5","0.62449979983984","0.8","0.1","1","1.3",NA,NA,NA,NA,NA,"33","F3."
"330","0.1","0","1.9","2.4","2.7","2.44727739879783","1.825","5.4","1.4","0.1","0.4",NA,NA,NA,NA,"330","F9."
"331","0.1","0","6.9","2.2","3.4","2.92859465728302","6.85","10.6","7.3","5.9","3.6",NA,NA,NA,NA,"331","F9."
"332","0.1","0","4.6","3.3","0.5","0.505799696849784","4.625","5.2","4.8","4","4.5",NA,NA,NA,NA,"332","F9."
"333","0.1","0","22.1","1.5","9.6","11.0605907015252","27.45","11.1","32.9","35.2","30.6",NA,NA,NA,NA,"333","F9."
"334","0","0","13.4","0.6","7.3","8.03466448169016","13.875","14","2.8","21.7","17",NA,NA,NA,NA,"334","F9."
"335","0.3","0","27.8","1.2","12.3","16.803273490603","22.05","17.9","35.6","34.7","0",NA,NA,NA,NA,"335","F9."
"336","0.1","0","20.4","0.9","11.4","13.9916641850306","15.4","18.1","0","33.2","10.3",NA,NA,NA,NA,"336","F9."
"337","0","0","1.8","2.4","1.3","1.28322510366134","1.3","3.1","0.6","1.3","0.2",NA,NA,NA,NA,"337","F9."
"338","0","0","28.5","0.8","12.7","9.00037036274989","4.6","18.1","0.1","0.2","0",NA,NA,NA,NA,"338","F9."
"339","0","0","22.7","7.4","8.6","8.48528137423857","21.6","23.2","22.8","10","30.4",NA,NA,NA,NA,"339","F9."
"34","0","0","1.1","0.9","1","1.0785793124909","1.26666666666667","0.8","0.5","2.5",NA,NA,NA,NA,NA,"34","F3."
"340","0","0","29.9","0.7","6.7","15.3599858940907","22.575","33.9","32.1","23.8","0.5",NA,NA,NA,NA,"340","F9."
"341","0.1","0","4.6","1.4","2.6","1.92937813815747","4.275","4.3","5.1","6.1","1.6",NA,NA,NA,NA,"341","F9."
"342","0.1","0","7.2","5.1","3.7","4.59229427047817","6.875","6.2","1","8.3","12",NA,NA,NA,NA,"342","F9."
"343","0.1","0","11.6","2.8","4.6","4.45524036014519","9.925","9.1","6.4","7.8","16.4",NA,NA,NA,NA,"343","F9."
"344","0","0","24.9","0","7.1","2.97825452236709","26.35","24","24.1","27","30.3",NA,NA,NA,NA,"344","F9."
"345","0.1","0","6.1","2.1","1","0.981070843517429","5.975","5.4","6.3","7.2","5",NA,NA,NA,NA,"345","F9."
"346","0.1","0","19.5","6.8","3.9","5.01156994696605","19.275","23.6","22.3","12.4","18.8",NA,NA,NA,NA,"346","F9."
"347","0.1","0","3.3","4.5","0.3","0.432049379893857","3.2","2.8","3","3.2","3.8",NA,NA,NA,NA,"347","F9."
"348","0.2","0","30.3","9.7","9.2","9.17146843931403","35.675","22.8","37.2","44.5","38.2",NA,NA,NA,NA,"348","F9."
"349","0.1","0","16.9","5.2","9.7","10.8981267503487","19.125","8.2","11.6","26.1","30.6",NA,NA,NA,NA,"349","F9."
"35","0","0","6","1.1","6","5.57165445207555","5.86666666666667","5.3","0.6","11.7",NA,NA,NA,NA,NA,"35","F3."
"350","0.1","0","21.9","7.6","5.3","4.41465362929717","20.675","25.8","22.6","15.8","18.5",NA,NA,NA,NA,"350","F9."
"351","0","0","4.2","2.1","3.9","3.13833820144781","2.925","7.4","1.8","2.4","0.1",NA,NA,NA,NA,"351","F9."
"352","0","0","30.1","1.8","6.5","3.44915448576411","32.15","31.8","34.7","27.4","34.7",NA,NA,NA,NA,"352","F9."
"353","0.1","0","7","3.5","0.7","0.665832811847939","6.85","7.8","6.8","6.3","6.5",NA,NA,NA,NA,"353","F9."
"354","0.2","0","22","12.2","1.8","2.12132034355964","21.8","19.8","21.3","21.3","24.8",NA,NA,NA,NA,"354","F9."
"355","0.1","0","20.8","13.4","0.4","1.33260396717605","20.725","22.1","21","20.9","18.9",NA,NA,NA,NA,"355","F9."
"356","0","0","12.3","0.8","7.7","7.8181412965828","10.35","10.1","19","0.1","12.2",NA,NA,NA,NA,"356","F9."
"357","0","0","8","1.6","5.9","4.49221548904324","7.5","5.6","3.2","7.5","13.7",NA,NA,NA,NA,"357","F9."
"358","0.4","0","18.8","12.5","1.2","0.535412613473634","18.4","19","17.7","18.5","18.4",NA,NA,NA,NA,"358","F9."
"359","0","0","10","1.4","7","11.0246315131164","12.975","14.3","8.3","1.7","27.6",NA,NA,NA,NA,"359","F9."
"36","0","0","4.2","0.8","5.2","4.85386443980464","5.2","2.6","2.2","10.8",NA,NA,NA,NA,NA,"36","F3."
"360","0.1","0","19.3","1.5","10.6","13.9318280686109","17.375","8.4","26.7","31.6","2.8",NA,NA,NA,NA,"360","F9."
"361","0.1","0","25.7","7.2","9","7.21803297304744","24.3","24.7","21.6","34","16.9",NA,NA,NA,NA,"361","F9."
"362","0","0","22.8","5.7","6.8","9.37563331194218","17.225","23.7","20.7","3.3","21.2",NA,NA,NA,NA,"362","F9."
"363","0","0","6.7","1.2","2.1","1.73781471969828","6.5","7.4","7.5","3.9","7.2",NA,NA,NA,NA,"363","F9."
"364","0","0","37","0.9","11","13.8503910895445","11.7","2.9","32","2.8","9.1",NA,NA,NA,NA,"364","F9."
"365","0.1","0","5.4","2.4","5.1","4.27034346784112","5.075","1.3","4.2","3.6","11.2",NA,NA,NA,NA,"365","F9."
"366","0.2","0","36.8","3.2","3.7","2.20756275863979","41.1","41","41","43.9","38.5",NA,NA,NA,NA,"366","F9."
"367","0.1","0","19.6","9.8","1.7","3.25883414736006","18.9","16.5","19.2","23.4","16.5",NA,NA,NA,NA,"367","F9."
"368","0","0","27.7","0.7","11.2","9.51888473859552","24.025","12.9","31.7","32.2","19.3",NA,NA,NA,NA,"368","F9."
"369","0.2","0","29.1","10.3","10.9","13.8201242155537","36.975","41.9","41.5","47.8","16.7",NA,NA,NA,NA,"369","F9."
"37","0","0","6.1","1.1","4.7","5.39258750508511","5.6","2","3","11.8",NA,NA,NA,NA,NA,"37","F3."
"370","0","0","6","3","0.4","0.25","6.075","6.4","6","6.1","5.8",NA,NA,NA,NA,"370","F9."
"371","0","0","1.3","1.1","0.9","0.830160627027485","1.275","2.2","1.2","1.5","0.2",NA,NA,NA,NA,"371","F9."
"372","0","0","0.5","1.2","0.1","0.369684550213647","0.35","0.2","0.1","0.9","0.2",NA,NA,NA,NA,"372","F9."
"373","0","0","7.7","1.6","9.3","10.3057831660998","9.275","7.2","3.2","2.3","24.4",NA,NA,NA,NA,"373","F9."
"374","0.1","0","0.3","2.6","0.2","0.173205080756888","0.35","0.3","0.6","0.2","0.3",NA,NA,NA,NA,"374","F9."
"375","0.1","0","0.6","2","0.4","0.378593889720018","0.35","0.1","0.1","0.9","0.3",NA,NA,NA,NA,"375","F9."
"376","0.1","0","16.4","2.4","10.5","14.6761711628067","13.35","0.1","25.6","1.2","26.5",NA,NA,NA,NA,"376","F9."
"377","0.1","0","0.9","2.7","13.7","1.59269164205337","1.55","0.2","0.7","3.8","1.5",NA,NA,NA,NA,"377","F9."
"378","0.1","0","3.2","2.1","2","2.12994522621279","2.75","4.7","1.8","4.3","0.2",NA,NA,NA,NA,"378","F9."
"379","0.1","0","4.4","2.2","2.4","2.75257455242663","4.15","5.4","3.4","0.7","7.1",NA,NA,NA,NA,"379","F9."
"38","0.1","0","6.3","0.9","5.2","4.40719109335338","5.86666666666667","4","2.7","10.9",NA,NA,NA,NA,NA,"38","F3."
"380","0","0","6.6","1","2.7","2.48327740429189","5.9","7.6","3","4.7","8.3",NA,NA,NA,NA,"380","F9."
"381","0.1","0","4.6","5.4","1.8","2.49933324442073","4.2","6.3","5.3","0.6","4.6",NA,NA,NA,NA,"381","F9."
"382","0","0","14.1","1.1","11.3","7.16536809940704","11.925","4","9","13.9","20.8",NA,NA,NA,NA,"382","F9."
"383","0.1","0","21.9","5.8","8.1","8.08352233456018","24.55","36","17","23","22.2",NA,NA,NA,NA,"383","F9."
"384","0.1","0","5.7","6.9","1.1","0.391578004149024","6.2","6.4","6.6","6.1","5.7",NA,NA,NA,NA,"384","F9."
"385","0.1","0","21","6.1","6.9","6.91712849863776","26.6","24.7","23.3","36.8","21.6",NA,NA,NA,NA,"385","F9."
"386","0.1","0","0.6","2","0.5","0.340342964277702","0.375","0.8","0.1","0.1","0.5",NA,NA,NA,NA,"386","F9."
"387","0.1","0","3.4","4.7","2.9","3.00055550412475","3.35","2.2","7.2","0.1","3.9",NA,NA,NA,NA,"387","F9."
"388","0","0","3.7","0.8","5.1","5.15945733580577","4.7","0.8","12.3","3","2.7",NA,NA,NA,NA,"388","F9."
"389","0","0","17.5","1","13.5","16.3174752949101","19.7","1.1","10.9","33.4","33.4",NA,NA,NA,NA,"389","F9."
"39","0","0","2.9","0.1","2.3","0.55075705472861","2.86666666666667","2.3","3.4","2.9",NA,NA,NA,NA,NA,"39","F3."
"390","0","0","1.7","1.4","13.7","1.17862914721581","1.425","0.6","2.8","2","0.3",NA,NA,NA,NA,"390","F9."
"391","0.2","0","8","2","10.2","8.36834312553367","8.375","3.6","3.2","5.9","20.8",NA,NA,NA,NA,"391","F9."
"392","0","0","12.3","0.6","13.4","14.6522751361919","11.225","2.1","1.3","8.9","32.6",NA,NA,NA,NA,"392","F9."
"393","0.1","0","1.9","1.9","1.3","1.33759734848222","1.525","3.1","2.1","0.1","0.8",NA,NA,NA,NA,"393","F9."
"394","0","0","4.4","1.4","1.9","1.79164728671689","4.65","4.2","4.2","3","7.2",NA,NA,NA,NA,"394","F9."
"395","0.2","0","14.7","3.5","13.6","0.754983443527075","3.05","3.9","2.1","2.9","3.3",NA,NA,NA,NA,"395","F9."
"396","0.1","0","25.1","0.9","13.1","17.7124014934923","29.925","3.6","36.4","42","37.7",NA,NA,NA,NA,"396","F9."
"397","0.1","0","14.6","3.1","11.6","5.25444256478902","9.825","6.9","7.3","7.4","17.7",NA,NA,NA,NA,"397","F9."
"398","0.1","0","7.8","1.8","3.7","3.707087805812","6.175","4.9","2.7","5.7","11.4",NA,NA,NA,NA,"398","F9."
"399","0.1","0","4.9","2.2","0.3","0.182574185835055","4.9","4.8","5.1","5","4.7",NA,NA,NA,NA,"399","F9."
"4","0.1","0","16.6","14.6","1.5","0.3605551275464","16","15.6","16.3","16.1",NA,NA,NA,NA,NA,"4","F3."
"40","0","0","4.6","1","2.5","2.80416357107308","5.56666666666667","8.8","3.8","4.1",NA,NA,NA,NA,NA,"40","F3."
"400","0.1","0","3.7","1.5","2.1","2.13600093632938","3.675","4.7","4.4","5.1","0.5",NA,NA,NA,NA,"400","F9."
"401","0.1","0","5.6","2.6","0.2","0.208166599946613","5.55","5.3","5.5","5.8","5.6",NA,NA,NA,NA,"401","F9."
"402","0.1","0","5.6","2.4","1","0.906917857360853","5.425","6.5","5.3","4.3","5.6",NA,NA,NA,NA,"402","F9."
"403","0.2","0","19.8","2.7","10","12.5449857180734","17.35","8.1","35.6","10.3","15.4",NA,NA,NA,NA,"403","F9."
"404","0","0","7","1.7","3.9","4.01455684561405","5.05","7.9","8.7","0.1","3.5",NA,NA,NA,NA,"404","F9."
"405","0.1","0","15.7","0.8","8.6","11.3282464073954","17.925","17","33.9","13.2","7.6",NA,NA,NA,NA,"405","F9."
"406","0.1","0","17.5","1.5","10.8","14.461298927367","14.925","7.2","0","32.9","19.6",NA,NA,NA,NA,"406","F9."
"407","0.1","0","5.2","2.5","0.2","0.298607881119482","5.275","5.6","5.4","4.9","5.2",NA,NA,NA,NA,"407","F9."
"408","0.1","0","21","1.9","13.3","13.6259556239798","18.8","7.7","7.1","34.5","25.9",NA,NA,NA,NA,"408","F9."
"409","0","0","17.2","1.6","12.6","15.7830077403939","16.45","8.3","20.7","36.5","0.3",NA,NA,NA,NA,"409","F9."
"41","0","0","5.6","0.9","2.1","2.86181760425084","6.2","4.4","4.7","9.5",NA,NA,NA,NA,NA,"41","F3."
"410","0.1","0","9.1","2.8","4","3.59119293086109","10.15","9.4","6.7","9.3","15.2",NA,NA,NA,NA,"410","F9."
"411","0.1","0","15.3","2.1","12.1","12.7951488202886","17.525","13.8","34.6","17.8","3.9",NA,NA,NA,NA,"411","F9."
"412","0","0","24.1","0.9","10.9","11.4538203233681","23.65","15.3","12.3","32.8","34.2",NA,NA,NA,NA,"412","F9."
"413","0","0","19.6","1.3","8.4","13.7605716935501","17","15.3","0.1","33.6","19",NA,NA,NA,NA,"413","F9."
"414","0.1","0","17","1.4","9.9","10.8349357789206","17.675","16.8","32.8","13.8","7.3",NA,NA,NA,NA,"414","F9."
"415","0","0","33.4","2.7","5.5","15.4307053198053","24.3","27.5","36.9","1.9","30.9",NA,NA,NA,NA,"415","F9."
"416","0.1","0","15.4","4.7","10.1","15.0699203713888","13.325","0.8","23.2","0.1","29.2",NA,NA,NA,NA,"416","F9."
"417","0.1","0","32.4","5.9","9.2","7.24660840209634","35.7","25.4","37.3","42.4","37.7",NA,NA,NA,NA,"417","F9."
"418","0.1","0","26.3","10.3","0.8","0.865544144839919","24.675","23.5","25.1","24.6","25.5",NA,NA,NA,NA,"418","F9."
"419","0.1","0","3.7","3.1","0.5","0.115470053837925","3.7","3.8","3.6","3.6","3.8",NA,NA,NA,NA,"419","F9."
"42","0","0","4.8","1","3.1","0.862167810425171","4.23333333333333","5","4.4","3.3",NA,NA,NA,NA,NA,"42","F3."
"420","0","0","9","1.3","10.7","16.0950302888811","9.65","1.3","33.7","3.5","0.1",NA,NA,NA,NA,"420","F9."
"421","0","0","21.3","0.7","13.8","7.99854153372142","11.75","0.5","12.2","15.3","19",NA,NA,NA,NA,"421","F9."
"422","0.1","0","15.5","10.2","3.7","3.00499584026334","15.75","12.2","15.2","16.1","19.5",NA,NA,NA,NA,"422","F9."
"423","0","0","18.9","2.4","12.1","15.5418520989831","12.025","7","0.2","34.9","6",NA,NA,NA,NA,"423","F9."
"424","0","0","10.3","5.3","5.1","6.02792114524845","9.625","8.4","7.4","18.3","4.4",NA,NA,NA,NA,"424","F9."
"425","0","0","3","4.2","4","3.69447786116884","2.625","8","2.1","0.1","0.3",NA,NA,NA,NA,"425","F9."
"426","0.1","0","14.2","1.7","9.5","18.5378891283051","20.1","6.7","1.7","34.1","37.9",NA,NA,NA,NA,"426","F9."
"427","0.1","0","1.9","3.2","1.4","2.05","1.875","3.6","0.1","0.1","3.7",NA,NA,NA,NA,"427","F9."
"428","0","0","0.9","1.1","0.3","0.559761854124889","0.9","0.1","1","1.4","1.1",NA,NA,NA,NA,"428","F9."
"429","0.1","0","3","1.6","1.4","1.62967276878928","3.525","4.7","1.4","3.1","4.9",NA,NA,NA,NA,"429","F9."
"43","0","0","5.2","0.7","1.7","5.03884907493765","7.9","5.4","4.6","13.7",NA,NA,NA,NA,NA,"43","F3."
"430","0","0","0.8","1.8","0.1","0.05","0.625","0.7","0.6","0.6","0.6",NA,NA,NA,NA,"430","F9."
"431","0","0","17.2","1.1","12.5","14.0118997046558","10.7","3","5.8","31.6","2.4",NA,NA,NA,NA,"431","F9."
"432","0","0","13.8","1.6","7.1","6.58305906601685","12.25","7.5","12.7","7.4","21.4",NA,NA,NA,NA,"432","F9."
"433","0.1","0","5.4","4.4","10.8","5.22908532473255","4.95","5.9","11.9","0.1","1.9",NA,NA,NA,NA,"433","F9."
"434","0.2","0","6.3","9.1","4.4","4.60362176262704","4.4","5.1","10.6","1.6","0.3",NA,NA,NA,NA,"434","F9."
"435","0.1","0","2.6","0.8","11.6","7.86108559084982","6.25","4.7","17.7","0.1","2.5",NA,NA,NA,NA,"435","F9."
"436","0.1","0","23.9","6.4","7.3","8.58525868373613","24.6","31.8","18.2","32.2","16.2",NA,NA,NA,NA,"436","F9."
"437","0","0","2.4","1.7","1.2","0.989949493661167","2.1","3.5","1.7","2","1.2",NA,NA,NA,NA,"437","F9."
"438","0.1","0","36.7","4.2","3.9","2.75257455242663","40.45","40.9","36.9","43.6","40.4",NA,NA,NA,NA,"438","F9."
"439","0.2","0","15.8","11","2.9","2.87170100579198","16.4","15.3","16.7","20.2","13.4",NA,NA,NA,NA,"439","F9."
"44","0","0","10.8","0.8","3.8","3.54447927534262","9.86666666666667","11.5","5.8","12.3",NA,NA,NA,NA,NA,"44","F3."
"440","0","0","21.6","1.5","10.1","13.5324301833287","21.9","28.2","33.1","2.4","23.9",NA,NA,NA,NA,"440","F9."
"441","0.1","0","36","6.5","10.4","14.6026253347358","28.85","44.2","9.6","34.4","27.2",NA,NA,NA,NA,"441","F9."
"442","0","0","1.6","1.1","3.3","2.73068977854803","1.95","6","1.1","0.6","0.1",NA,NA,NA,NA,"442","F9."
"443","0.1","0","2.5","2.3","2.2","2.02731349327133","2.25","5.1","1.8","1.8","0.3",NA,NA,NA,NA,"443","F9."
"444","0.1","0","2.5","2.4","2.3","1.61322658049017","2.225","2.6","2","4.1","0.2",NA,NA,NA,NA,"444","F9."
"445","0.1","0","0.5","2.6","0.3","0.336650164612069","0.5","0.9","0.6","0.4","0.1",NA,NA,NA,NA,"445","F9."
"446","0.1","0","14.4","4.4","11.5","11.9283974894647","19.1","7.9","13.7","35.6","19.2",NA,NA,NA,NA,"446","F9."
"447","0","0","32.9","0.9","8.4","10.4860224425979","24.95","10.8","32.6","33.2","23.2",NA,NA,NA,NA,"447","F9."
"448","0","0","8.9","1.6","9.6","9.37385548569353","7.375","9","0.4","0.1","20",NA,NA,NA,NA,"448","F9."
"449","0","0","2.8","0.8","2.3","2.75075747143703","2.4","0.6","6.5","1.2","1.3",NA,NA,NA,NA,"449","F9."
"45","0","0","13.1","0.5","2","2.05993527406405","9.26666666666667","8.5","7.7","11.6",NA,NA,NA,NA,NA,"45","F3."
"450","0.1","0","19.6","14.3","0.5","1.82460041287584","20.075","20.6","20.4","21.8","17.5",NA,NA,NA,NA,"450","F9."
"451","0.1","0","2.6","1.4","1.4","1.35154232884755","2.6","4.1","1.1","1.9","3.3",NA,NA,NA,NA,"451","F9."
"452","0.1","0","16.3","6.3","11.4","11.6167623142882","5.975","0.2","0.1","0.2","23.4",NA,NA,NA,NA,"452","F9."
"453","0","0","13.7","9.4","5","3.23522281561358","13.7","12.8","18.4","11","12.6",NA,NA,NA,NA,"453","F9."
"454","0.1","0","1.6","1.6","3","2.25757982509294","2.25","5.4","1.4","2.1","0.1",NA,NA,NA,NA,"454","F9."
"455","0.2","0","4.7","2","0.2","0","4.5","4.5","4.5","4.5","4.5",NA,NA,NA,NA,"455","F9."
"456","0.1","0","31.6","1.8","7.8","11.5439378030202","9.825","2.3","27","4.1","5.9",NA,NA,NA,NA,"456","F9."
"457","0","0","17.8","1.8","6.9","7.71708062244611","23.7","16.6","18.1","32.9","27.2",NA,NA,NA,NA,"457","F9."
"458","0.1","0","13","1.4","11.6","13.2751333954378","15.325","12.9","33.5","13.3","1.6",NA,NA,NA,NA,"458","F9."
"459","0","0","0.5","2.8","0.2","0.262995563967658","0.325","0.5","0.6","0.1","0.1",NA,NA,NA,NA,"459","F9."
"46","0","0","1.2","1","1.9","1.24230967690561","0.866666666666667","0.1","0.2","2.3",NA,NA,NA,NA,NA,"46","F3."
"460","0.1","0","26.2","1.7","9.5","11.2392170545817","25.3","9.1","32.9","32.9","26.3",NA,NA,NA,NA,"460","F9."
"461","0","0","13.4","0.9","14.2","2.12759645296439","2.9","4.7","4.4","2.4","0.1",NA,NA,NA,NA,"461","F9."
"462","0","0","2.4","0.9","0.4","0.374165738677394","2.5","2","2.9","2.5","2.6",NA,NA,NA,NA,"462","F9."
"463","0","0","13.1","1.3","8.5","8.92986562048948","9.225","3.7","8.7","22","2.5",NA,NA,NA,NA,"463","F9."
"464","0","0","5.1","1.9","0.6","0.627162924074226","5.2","5.7","5.7","5","4.4",NA,NA,NA,NA,"464","F9."
"465","0","0","4.4","0.8","0.8","0.590903263374528","4.525","5","4.9","3.7","4.5",NA,NA,NA,NA,"465","F9."
"466","0","0","15.3","0.6","0.7","2.43721152139079","15","16.9","16.9","11.8","14.4",NA,NA,NA,NA,"466","F9."
"467","0","0","19.4","1.8","10.7","14.6046510856416","17.675","6.1","5.5","35.7","23.4",NA,NA,NA,NA,"467","F9."
"468","0.1","0","25","11.8","5.9","7.82602495949679","25","22","20.7","20.6","36.7",NA,NA,NA,NA,"468","F9."
"469","0.4","0","31.4","10.8","12.1","13.8044376922785","36.975","44.1","46.6","40.6","16.6",NA,NA,NA,NA,"469","F9."
"47","0","0","3.1","1","0.3","0.346410161513775","3.1","2.7","3.3","3.3",NA,NA,NA,NA,NA,"47","F3."
"470","0","0","2","3.4","0.7","0.910585891976516","1.725","2.7","2.3","0.9","1",NA,NA,NA,NA,"470","F9."
"471","0","0","0.9","2.9","0.6","1.04880884817015","1.2","1.4","2.6","0.3","0.5",NA,NA,NA,NA,"471","F9."
"472","0.1","0","2.1","5","1.8","2.32737334062816","2.15","4.5","3.8","0.1","0.2",NA,NA,NA,NA,"472","F9."
"473","0","0","5.7","4.4","3.5","3.51698260824057","6.175","11.2","4.7","3.1","5.7",NA,NA,NA,NA,"473","F9."
"474","0","0","24.7","3.5","6.7","6.50153827951509","28.55","22.6","33.4","23.3","34.9",NA,NA,NA,NA,"474","F9."
"475","0","0","19.8","2.6","2.7","2.09662427090152","21.225","19.9","22.7","23.3","19",NA,NA,NA,NA,"475","F9."
"476","0","0","16.2","2.8","9.5","9.07413907762053","15","11.9","8.3","11.4","28.4",NA,NA,NA,NA,"476","F9."
"477","0.1","0","1.9","1.9","0.8","1.20830459735946","1.8","2.8","2.5","0.1","1.8",NA,NA,NA,NA,"477","F9."
"478","0.1","0","2.1","3.7","0.4","1.98746069143518","2.55","4.9","2.2","3","0.1",NA,NA,NA,NA,"478","F9."
"479","0","0","5.5","1.6","4.8","4.47837396086273","3.075","0.5","9.7","1.9","0.2",NA,NA,NA,NA,"479","F9."
"48","0","0","8.6","1.5","0.3","0.568624070307732","8.06666666666667","7.6","7.9","8.7",NA,NA,NA,NA,NA,"48","F3."
"480","0","0","27.6","0.8","13.3","16.3253381792435","25.55","1.2","34","31.4","35.6",NA,NA,NA,NA,"480","F9."
"481","0","0","5","1.3","2.2","2.07444771766688","4.75","4.5","5.3","7.1","2.1",NA,NA,NA,NA,"481","F9."
"482","0.2","0","3.8","2","1.7","1.64620776331543","3.35","4.3","1.3","2.8","5",NA,NA,NA,NA,"482","F9."
"483","0.1","0","22.2","10.9","3.2","1.15578256317239","22.925","23.7","24.1","21.7","22.2",NA,NA,NA,NA,"483","F9."
"484","0.1","0","18.8","1.1","9.2","8.99925922877359","20.2","32","11.4","22","15.4",NA,NA,NA,NA,"484","F9."
"485","0.1","0","20.7","8","0.3","1.93110503770941","22.175","23.3","22.8","23.3","19.3",NA,NA,NA,NA,"485","F9."
"486","0","0","11.5","1.9","11.7","15.8775522882674","11.15","9.5","0.4","0.6","34.1",NA,NA,NA,NA,"486","F9."
"487","0.1","0","20.9","12.6","2.8","1.62634559672906","21.35","22.5","20.2",NA,NA,NA,NA,NA,NA,"487","F10"
"488","0","0","5.8","3.3","3.4","3.11126983722081","5.1","7.3","2.9",NA,NA,NA,NA,NA,NA,"488","F10"
"489","0","0","23","0.4","7.9","10.6066017177982","15.1","22.6","7.6",NA,NA,NA,NA,NA,NA,"489","F10"
"49","0","0","24.1","0.7","7.5","11.5470053837925","26.6333333333333","33.3","33.3","13.3",NA,NA,NA,NA,NA,"49","F3."
"490","0","0","19.7","0.5","0.9","1.34350288425444","18.35","17.4","19.3",NA,NA,NA,NA,NA,NA,"490","F10"
"491","0","0","23.7","0.4","7.7","5.86898628384834","26.75","22.6","30.9",NA,NA,NA,NA,NA,NA,"491","F10"
"492","0.1","0","0.7","1.9","1.2","0.919238815542512","0.75","1.4","0.1",NA,NA,NA,NA,NA,NA,"492","F10"
"493","0.1","0","1","1.6","0.1","0.424264068711928","0.4","0.7","0.1",NA,NA,NA,NA,NA,NA,"493","F10"
"494","0","0","0.5","0.9","0.2","0.212132034355964","0.35","0.5","0.2",NA,NA,NA,NA,NA,NA,"494","F10"
"495","0.1","0","1.1","1.5","12","0.919238815542512","0.75","1.4","0.1",NA,NA,NA,NA,NA,NA,"495","F10"
"496","0.1","0","6.3","2.9","11.3","4.94974746830583","3.6","7.1","0.1",NA,NA,NA,NA,NA,NA,"496","F10"
"497","0.1","0","7.2","2.1","0.4","0.777817459305202","7.25","7.8","6.7",NA,NA,NA,NA,NA,NA,"497","F10"
"498","0.1","0","20","1.7","12.9","17.9605122421383","21.2","8.5","33.9",NA,NA,NA,NA,NA,NA,"498","F10"
"499","0","0","15.5","0.9","10.1","4.3840620433566","11.8","8.7","14.9",NA,NA,NA,NA,NA,NA,"499","F10"
"5","0","0","0","0.8","10.3","15.1099305094365","14.5","31.5","2.6","9.4",NA,NA,NA,NA,NA,"5","F3."
"50","0","0","19.5","1","11.2","12.9650813083965","28.5666666666667","38.5","33.3","13.9",NA,NA,NA,NA,NA,"50","F3."
"500","0.1","0","18.7","1.7","10.3","17.6776695296637","21.1","8.6","33.6",NA,NA,NA,NA,NA,NA,"500","F10"
"501","0","0","18.2","0.8","8.3","12.3743686707646","24.35","15.6","33.1",NA,NA,NA,NA,NA,NA,"501","F10"
"502","0","0","6.8","0.9","5","8.1317279836453","6.45","12.2","0.7",NA,NA,NA,NA,NA,NA,"502","F10"
"503","0.1","0","3.3","9.5","1.3","0.707106781186548","3.2","3.7","2.7",NA,NA,NA,NA,NA,NA,"503","F10"
"504","0","0","17.6","11.2","0","0","17.6","17.6","17.6",NA,NA,NA,NA,NA,NA,"504","F10"
"505","0.9","0","35.9","0.1","7.7","1.83847763108502","37","38.3","35.7",NA,NA,NA,NA,NA,NA,"505","F10"
"506","0.1","0","16.3","10.4","6.1","2.82842712474619","16.7","14.7","18.7",NA,NA,NA,NA,NA,NA,"506","F10"
"507","0","0","11.3","0.1","1.2","4.66690475583121","13.5","10.2","16.8",NA,NA,NA,NA,NA,NA,"507","F10"
"508","0","0","4.7","5.3","0.4","1.06066017177982","0.85","0.1","1.6",NA,NA,NA,NA,NA,NA,"508","F10"
"509","0","0","0.5","2.1","0.5","0.777817459305202","0.65","0.1","1.2",NA,NA,NA,NA,NA,NA,"509","F10"
"51","0","0","7.3","0.9","5.5","6.20107517559119","7.03333333333333","2.5","4.5","14.1",NA,NA,NA,NA,NA,"51","F3."
"510","0.1","0","21.4","1.8","11.9","22.8395490323255","17.15","33.3","1",NA,NA,NA,NA,NA,NA,"510","F10"
"511","0","0","2.7","3.3","0.7","1.83847763108502","1.3","0","2.6",NA,NA,NA,NA,NA,NA,"511","F10"
"512","0","0","17.5","0.6","10.8","21.0010714012405","17.05","31.9","2.2",NA,NA,NA,NA,NA,NA,"512","F10"
